id,pic,line,x0,y0,x1,y1,w0,c_gray,red,green,blue,alpha
1397,5,18,452,583,449,587,11.51935,0,0,0,0,0
1398,5,18,449,587,443,590,9.248566,0,0,0,0,0
1399,5,18,443,590,436,591,7.767672,0,0,0,0,0
1400,5,18,436,591,431,589,5.0,0,0,0,0,0
1401,5,19,498,498,499,497,7.022952,0,0,0,0,0
1402,5,19,499,497,499,497,8.006959,0,0,0,0,0
1403,5,19,499,497,499,500,8.516054,0,0,0,0,0
1404,5,19,499,500,499,507,10.556098,0,0,0,0,0
1405,5,19,499,507,498,518,12.959956,0,0,0,0,0
1406,5,19,498,518,497,532,13.665608,0,0,0,0,0
1407,5,19,497,532,498,547,14.379807,0,0,0,0,0
1408,5,19,498,547,504,561,14.501892,0,0,0,0,0
1409,5,19,504,561,512,571,14.515322,0,0,0,0,0
1410,5,19,512,571,522,579,14.374924,0,0,0,0,0
1411,5,19,522,579,532,582,13.921988,0,0,0,0,0
1412,5,19,532,582,539,583,11.720791,0,0,0,0,0
1413,5,19,539,583,543,581,7.5381517,0,0,0,0,0
1414,5,19,543,581,543,577,5.9803443,0,0,0,0,0
1415,5,20,470,545,468,544,7.1267242,0,0,0,0,0
1416,5,20,468,544,470,543,8.369552,0,0,0,0,0
1417,5,20,470,543,476,541,9.888292,0,0,0,0,0
1418,5,20,476,541,491,539,10.982176,0,0,0,0,0
1419,5,20,491,539,505,538,11.149432,0,0,0,0,0
1420,5,20,505,538,516,536,10.727017,0,0,0,0,0
1421,5,20,516,536,522,535,8.048468,0,0,0,0,0
1422,5,20,522,535,528,533,5.8497133,0,0,0,0,0
1423,6,1,212,201,210,210,5.864363,0,0,0,0,0
1424,6,1,210,210,209,219,7.0021973,0,0,0,0,0
1425,6,1,209,219,208,228,7.2256136,0,0,0,0,0
1426,6,1,208,228,207,236,9.044683,0,0,0,0,0
1427,6,1,207,236,205,246,10.398608,0,0,0,0,0
1428,6,1,205,246,203,258,11.341106,0,0,0,0,0
1429,6,1,203,258,200,271,12.563179,0,0,0,0,0
1430,6,1,200,271,196,287,13.00879,0,0,0,0,0
1431,6,1,196,287,193,298,14.359053,0,0,0,0,0
1432,6,1,193,298,187,317,15.0,0,0,0,0,0
1433,6,1,187,317,182,334,15.0,0,0,0,0,0
1434,6,1,182,334,177,352,15.0,0,0,0,0,0
1435,6,1,177,352,171,372,15.0,0,0,0,0,0
1436,6,1,171,372,163,394,15.0,0,0,0,0,0
1437,6,1,163,394,156,411,15.0,0,0,0,0,0
1438,6,1,156,411,150,425,15.0,0,0,0,0,0
1439,6,1,150,425,142,435,9.989623,0,0,0,0,0
1440,6,1,142,435,132,438,7.1010866,0,0,0,0,0
1441,6,1,132,438,127,434,5.0,0,0,0,0,0
1442,6,2,313,191,314,191,6.3185205,0,0,0,0,0
1443,6,2,314,191,314,192,7.2158465,0,0,0,0,0
1444,6,2,314,192,314,192,8.014284,0,0,0,0,0
1445,6,2,314,192,314,193,8.400073,0,0,0,0,0
1446,6,2,314,193,314,193,9.347454,0,0,0,0,0
1447,6,2,314,193,313,196,9.852887,0,0,0,0,0
1448,6,2,313,196,311,200,10.565865,0,0,0,0,0
1449,6,2,311,200,309,208,11.846539,0,0,0,0,0
1450,6,2,309,208,305,219,12.718227,0,0,0,0,0
1451,6,2,305,219,300,233,13.994018,0,0,0,0,0
1452,6,2,300,233,296,250,14.577585,0,0,0,0,0
1453,6,2,296,250,292,268,14.709436,0,0,0,0,0
1454,6,2,292,268,288,287,14.769259,0,0,0,0,0
1455,6,2,288,287,285,306,14.798559,0,0,0,0,0
1456,6,2,285,306,282,321,14.798559,0,0,0,0,0
1457,6,2,282,321,281,331,14.686241,0,0,0,0,0
1458,6,2,281,331,280,341,14.050177,0,0,0,0,0
1459,6,2,280,341,279,344,11.91979,0,0,0,0,0
1460,6,2,279,344,278,346,7.272006,0,0,0,0,0
1461,6,2,278,346,276,343,5.866805,0,0,0,0,0
1462,6,3,419,165,420,164,6.6872177,0,0,0,0,0
1463,6,3,420,164,420,163,7.259797,0,0,0,0,0
1464,6,3,420,163,420,163,8.336589,0,0,0,0,0
1465,6,3,420,163,420,164,8.918936,0,0,0,0,0
1466,6,3,420,164,419,164,9.517153,0,0,0,0,0
1467,6,3,419,164,418,167,10.567085,0,0,0,0,0
1468,6,3,418,167,415,170,10.894274,0,0,0,0,0
1469,6,3,415,170,412,174,11.56086,0,0,0,0,0
1470,6,3,412,174,409,179,12.225003,0,0,0,0,0
1471,6,3,409,179,407,185,12.413014,0,0,0,0,0
1472,6,3,407,185,405,193,12.973385,0,0,0,0,0
1473,6,3,405,193,401,204,13.733976,0,0,0,0,0
1474,6,3,401,204,396,217,14.000122,0,0,0,0,0
1475,6,3,396,217,392,232,14.417654,0,0,0,0,0
1476,6,3,392,232,389,248,14.4359665,0,0,0,0,0
1477,6,3,389,248,385,268,14.449395,0,0,0,0,0
1478,6,3,385,268,379,291,14.495789,0,0,0,0,0
1479,6,3,379,291,371,315,14.495789,0,0,0,0,0
1480,6,3,371,315,367,338,14.473812,0,0,0,0,0
1481,6,3,367,338,366,357,14.481138,0,0,0,0,0
1482,6,3,366,357,367,374,14.481138,0,0,0,0,0
1483,6,3,367,374,369,388,14.47015,0,0,0,0,0
1484,6,3,369,388,371,404,14.449395,0,0,0,0,0
1485,6,3,371,404,372,420,14.101453,0,0,0,0,0
1486,6,3,372,420,373,437,12.373947,0,0,0,0,0
1487,6,3,373,437,374,453,10.880844,0,0,0,0,0
1488,6,3,374,453,374,465,8.309731,0,0,0,0,0
1489,6,3,374,465,375,470,6.980222,0,0,0,0,0
1490,6,3,375,470,374,469,5.0,0,0,0,0,0
1491,6,4,131,530,129,528,6.601758,0,0,0,0,0
1492,6,4,129,528,124,526,7.5955315,0,0,0,0,0
1493,6,4,124,526,117,525,7.8274937,0,0,0,0,0
1494,6,4,117,525,107,524,8.351239,0,0,0,0,0
1495,6,4,107,524,97,524,8.771213,0,0,0,0,0
1496,6,4,97,524,89,525,9.345013,0,0,0,0,0
1497,6,4,89,525,74,531,9.901722,0,0,0,0,0
1498,6,4,74,531,62,538,10.208156,0,0,0,0,0
1499,6,4,62,538,52,548,10.460872,0,0,0,0,0
1500,6,4,52,548,46,557,10.535344,0,0,0,0,0
1501,6,4,46,557,43,570,10.563423,0,0,0,0,0
1502,6,4,43,570,47,576,10.650104,0,0,0,0,0
1503,6,4,47,576,53,578,10.827127,0,0,0,0,0
1504,6,4,53,578,64,577,11.001709,0,0,0,0,0
1505,6,4,64,577,78,572,11.065193,0,0,0,0,0
1506,6,4,78,572,91,562,11.089611,0,0,0,0,0
1507,6,4,91,562,103,552,11.08839,0,0,0,0,0
1508,6,4,103,552,110,541,11.161641,0,0,0,0,0
1509,6,4,110,541,113,533,11.391161,0,0,0,0,0
1510,6,4,113,533,112,532,11.570626,0,0,0,0,0
1511,6,4,112,532,110,535,11.653645,0,0,0,0,0
1512,6,4,110,535,108,545,11.847759,0,0,0,0,0
1513,6,4,108,545,108,560,11.978391,0,0,0,0,0
1514,6,4,108,560,111,568,12.007691,0,0,0,0,0
1515,6,4,111,568,121,575,12.007691,0,0,0,0,0
1516,6,4,121,575,133,576,11.951532,0,0,0,0,0
1517,6,4,133,576,142,574,11.409473,0,0,0,0,0
1518,6,4,142,574,156,568,8.844463,0,0,0,0,0
1519,6,4,156,568,162,564,7.296423,0,0,0,0,0
1520,6,4,162,564,165,558,5.0,0,0,0,0,0
1521,6,5,211,527,214,528,7.2256136,0,0,0,0,0
1522,6,5,214,528,216,533,7.527164,0,0,0,0,0
1523,6,5,216,533,217,539,7.955683,0,0,0,0,0
1524,6,5,217,539,215,551,8.035038,0,0,0,0,0
1525,6,5,215,551,214,559,8.10951,0,0,0,0,0
1526,6,5,214,559,212,568,8.10951,0,0,0,0,0
1527,6,5,212,568,212,571,8.149798,0,0,0,0,0
1528,6,5,212,571,212,571,8.580759,0,0,0,0,0
1529,6,5,212,571,214,564,9.238798,0,0,0,0,0
1530,6,5,214,564,217,552,9.44146,0,0,0,0,0
1531,6,5,217,552,219,542,9.750336,0,0,0,0,0
1532,6,5,219,542,225,528,9.861433,0,0,0,0,0
1533,6,5,225,528,231,521,9.91393,0,0,0,0,0
1534,6,5,231,521,242,515,9.697839,0,0,0,0,0
1535,6,5,242,515,255,512,9.232695,0,0,0,0,0
1536,6,5,255,512,261,514,6.4381638,0,0,0,0,0
1537,6,5,261,514,266,519,5.0,0,0,0,0,0
1538,6,6,294,525,294,525,6.485777,0,0,0,0,0
1539,6,6,294,525,295,525,7.7774386,0,0,0,0,0
1540,6,6,295,525,293,532,8.55268,0,0,0,0,0
1541,6,6,293,532,290,540,8.846905,0,0,0,0,0
1542,6,6,290,540,285,552,8.881089,0,0,0,0,0
1543,6,6,285,552,282,562,8.705286,0,0,0,0,0
1544,6,6,282,562,279,568,6.620071,0,0,0,0,0
1545,6,6,279,568,277,568,5.0,0,0,0,0,0
1546,6,7,305,496,308,488,6.540715,0,0,0,0,0
1547,6,7,308,488,309,482,6.826395,0,0,0,0,0
1548,6,7,309,482,309,480,6.856916,0,0,0,0,0
1549,6,7,309,480,308,482,6.307533,0,0,0,0,0
1550,6,7,308,482,306,484,5.0,0,0,0,0,0
1551,6,8,314,515,316,517,6.336833,0,0,0,0,0
1552,6,8,316,517,317,521,7.640703,0,0,0,0,0
1553,6,8,317,521,318,532,8.458674,0,0,0,0,0
1554,6,8,318,532,320,541,8.664998,0,0,0,0,0
1555,6,8,320,541,323,556,8.746796,0,0,0,0,0
1556,6,8,323,556,325,564,8.766329,0,0,0,0,0
1557,6,8,325,564,326,566,8.949457,0,0,0,0,0
1558,6,8,326,566,329,563,9.247345,0,0,0,0,0
1559,6,8,329,563,332,557,9.396289,0,0,0,0,0
1560,6,8,332,557,339,547,9.454889,0,0,0,0,0
1561,6,8,339,547,349,534,9.448786,0,0,0,0,0
1562,6,8,349,534,354,528,9.309608,0,0,0,0,0
1563,6,8,354,528,359,523,8.973874,0,0,0,0,0
1564,6,8,359,523,361,520,7.0131855,0,0,0,0,0
1565,6,8,361,520,362,521,5.0,0,0,0,0,0
1566,6,9,375,537,380,537,5.77402,0,0,0,0,0
1567,6,9,380,537,385,537,6.7970943,0,0,0,0,0
1568,6,9,385,537,390,535,7.5222807,0,0,0,0,0
1569,6,9,390,535,396,531,7.7725554,0,0,0,0,0
1570,6,9,396,531,401,526,8.326822,0,0,0,0,0
1571,6,9,401,526,404,522,8.602735,0,0,0,0,0
1572,6,9,404,522,402,519,8.856672,0,0,0,0,0
1573,6,9,402,519,396,519,9.019045,0,0,0,0,0
1574,6,9,396,519,388,523,9.0691,0,0,0,0,0
1575,6,9,388,523,380,532,9.375534,0,0,0,0,0
1576,6,9,380,532,374,543,9.692955,0,0,0,0,0
1577,6,9,374,543,373,551,9.8419,0,0,0,0,0
1578,6,9,373,551,378,559,10.059212,0,0,0,0,0
1579,6,9,378,559,388,561,10.119033,0,0,0,0,0
1580,6,9,388,561,402,557,10.161762,0,0,0,0,0
1581,6,9,402,557,415,551,10.094616,0,0,0,0,0
1582,6,9,415,551,424,544,9.388964,0,0,0,0,0
1583,6,9,424,544,425,538,6.620071,0,0,0,0,0
1584,6,9,425,538,423,534,5.5664754,0,0,0,0,0
1585,6,10,441,521,443,523,6.537053,0,0,0,0,0
1586,6,10,443,523,445,528,7.425833,0,0,0,0,0
1587,6,10,445,528,445,538,7.680991,0,0,0,0,0
1588,6,10,445,538,445,548,8.020388,0,0,0,0,0
1589,6,10,445,548,444,554,8.331705,0,0,0,0,0
1590,6,10,444,554,444,558,8.55268,0,0,0,0,0
1591,6,10,444,558,446,557,9.465878,0,0,0,0,0
1592,6,10,446,557,449,550,10.302161,0,0,0,0,0
1593,6,10,449,550,451,540,10.767305,0,0,0,0,0
1594,6,10,451,540,456,529,11.597485,0,0,0,0,0
1595,6,10,456,529,464,520,11.829447,0,0,0,0,0
1596,6,10,464,520,474,514,12.061409,0,0,0,0,0
1597,6,10,474,514,484,511,12.052862,0,0,0,0,0
1598,6,10,484,511,493,511,11.917349,0,0,0,0,0
1599,6,10,493,511,499,512,9.68441,0,0,0,0,0
1600,6,10,499,512,499,515,6.980222,0,0,0,0,0
1601,6,10,499,515,496,519,5.0,0,0,0,0,0
1602,7,1,145,246,146,245,7.015627,0,0,0,0,0
1603,7,1,146,245,146,243,7.409962,0,0,0,0,0
1604,7,1,146,243,147,241,8.210841,0,0,0,0,0
1605,7,1,147,241,147,238,9.011721,0,0,0,0,0
1606,7,1,147,238,149,235,9.395067,0,0,0,0,0
1607,7,1,149,235,150,231,9.749115,0,0,0,0,0
1608,7,1,150,231,151,230,10.083628,0,0,0,0,0
1609,7,1,151,230,152,229,10.690392,0,0,0,0,0
1610,7,1,152,229,152,228,10.954096,0,0,0,0,0
1611,7,1,152,228,153,229,11.258088,0,0,0,0,0
1612,7,1,153,229,158,230,11.512026,0,0,0,0,0
1613,7,1,158,230,168,231,11.648761,0,0,0,0,0
1614,7,1,168,231,182,230,11.737883,0,0,0,0,0
1615,7,1,182,230,199,228,11.751312,0,0,0,0,0
1616,7,1,199,228,216,225,11.758637,0,0,0,0,0
1617,7,1,216,225,234,221,11.791601,0,0,0,0,0
1618,7,1,234,221,247,217,11.786717,0,0,0,0,0
1619,7,1,247,217,255,215,11.763521,0,0,0,0,0
1620,7,1,255,215,263,212,11.792822,0,0,0,0,0
1621,7,1,263,212,267,211,11.770846,0,0,0,0,0
1622,7,1,267,211,268,211,11.745208,0,0,0,0,0
1623,7,1,268,211,270,210,11.76108,0,0,0,0,0
1624,7,1,270,210,271,210,11.757417,0,0,0,0,0
1625,7,1,271,210,274,209,11.74765,0,0,0,0,0
1626,7,1,274,209,274,209,11.739103,0,0,0,0,0
1627,7,1,274,209,274,209,11.698816,0,0,0,0,0
1628,7,1,274,209,275,209,11.712246,0,0,0,0,0
1629,7,1,275,209,275,209,11.736662,0,0,0,0,0
1630,7,1,275,209,274,210,11.693933,0,0,0,0,0
1631,7,1,274,210,273,211,11.698816,0,0,0,0,0
1632,7,1,273,211,268,216,11.71957,0,0,0,0,0
1633,7,1,268,216,263,222,11.99182,0,0,0,0,0
1634,7,1,263,222,252,235,12.397143,0,0,0,0,0
1635,7,1,252,235,233,258,12.646197,0,0,0,0,0
1636,7,1,233,258,219,273,12.66573,0,0,0,0,0
1637,7,1,219,273,192,299,12.67916,0,0,0,0,0
1638,7,1,192,299,168,318,12.691368,0,0,0,0,0
1639,7,1,168,318,152,330,12.684044,0,0,0,0,0
1640,7,1,152,330,135,344,11.680503,0,0,0,0,0
1641,7,1,135,344,124,351,10.365645,0,0,0,0,0
1642,7,1,124,351,116,349,5.3760223,0,0,0,0,0
1643,7,2,346,118,349,117,7.096203,0,0,0,0,0
1644,7,2,349,117,349,116,7.7225003,0,0,0,0,0
1645,7,2,349,116,349,115,8.755341,0,0,0,0,0
1646,7,2,349,115,349,116,9.551336,0,0,0,0,0
1647,7,2,349,116,349,119,10.176413,0,0,0,0,0
1648,7,2,349,119,347,122,11.516909,0,0,0,0,0
1649,7,2,347,122,345,127,12.309242,0,0,0,0,0
1650,7,2,345,127,342,135,13.267611,0,0,0,0,0
1651,7,2,342,135,337,147,14.216212,0,0,0,0,0
1652,7,2,337,147,332,162,14.525088,0,0,0,0,0
1653,7,2,332,162,328,179,15.0,0,0,0,0,0
1654,7,2,328,179,324,196,15.0,0,0,0,0,0
1655,7,2,324,196,319,215,15.0,0,0,0,0,0
1656,7,2,319,215,314,235,15.0,0,0,0,0,0
1657,7,2,314,235,308,258,15.0,0,0,0,0,0
1658,7,2,308,258,306,270,15.0,0,0,0,0,0
1659,7,2,306,270,303,288,15.0,0,0,0,0,0
1660,7,2,303,288,300,301,15.0,0,0,0,0,0
1661,7,2,300,301,299,310,15.0,0,0,0,0,0
1662,7,2,299,310,298,322,15.0,0,0,0,0,0
1663,7,2,298,322,297,336,15.0,0,0,0,0,0
1664,7,2,297,336,297,346,15.0,0,0,0,0,0
1665,7,2,297,346,297,351,15.0,0,0,0,0,0
1666,7,2,297,351,295,358,15.0,0,0,0,0,0
1667,7,2,295,358,295,361,15.0,0,0,0,0,0
1668,7,2,295,361,294,363,15.0,0,0,0,0,0
1669,7,2,294,363,293,365,15.0,0,0,0,0,0
1670,7,2,293,365,293,366,15.0,0,0,0,0,0
1671,7,2,293,366,292,367,15.0,0,0,0,0,0
1672,7,2,292,367,292,368,15.0,0,0,0,0,0
1673,7,2,292,368,292,368,15.0,0,0,0,0,0
1674,7,2,292,368,292,368,15.0,0,0,0,0,0
1675,7,2,292,368,292,368,15.0,0,0,0,0,0
1676,7,2,292,368,292,368,15.0,0,0,0,0,0
1677,7,2,292,368,291,368,15.0,0,0,0,0,0
1678,7,2,291,368,288,366,15.0,0,0,0,0,0
1679,7,2,288,366,286,362,15.0,0,0,0,0,0
1680,7,2,286,362,281,356,15.0,0,0,0,0,0
1681,7,2,281,356,275,347,15.0,0,0,0,0,0
1682,7,2,275,347,264,336,15.0,0,0,0,0,0
1683,7,2,264,336,258,332,15.0,0,0,0,0,0
1684,7,2,258,332,252,329,15.0,0,0,0,0,0
1685,7,2,252,329,247,327,9.600171,0,0,0,0,0
1686,7,2,247,327,243,326,5.864363,0,0,0,0,0
1687,7,3,400,184,403,182,7.469784,0,0,0,0,0
1688,7,3,403,182,404,181,7.981321,0,0,0,0,0
1689,7,3,404,181,404,180,9.294958,0,0,0,0,0
1690,7,3,404,180,403,182,9.678306,0,0,0,0,0
1691,7,3,403,182,401,184,11.074961,0,0,0,0,0
1692,7,3,401,184,397,189,12.427664,0,0,0,0,0
1693,7,3,397,189,391,195,13.25296,0,0,0,0,0
1694,7,3,391,195,383,202,14.136857,0,0,0,0,0
1695,7,3,383,202,371,211,14.52875,0,0,0,0,0
1696,7,3,371,211,356,221,15.0,0,0,0,0,0
1697,7,3,356,221,342,231,15.0,0,0,0,0,0
1698,7,3,342,231,330,238,15.0,0,0,0,0,0
1699,7,3,330,238,321,243,15.0,0,0,0,0,0
1700,7,3,321,243,316,245,15.0,0,0,0,0,0
1701,7,3,316,245,310,247,15.0,0,0,0,0,0
1702,7,3,310,247,307,247,15.0,0,0,0,0,0
1703,7,3,307,247,303,249,15.0,0,0,0,0,0
1704,7,3,303,249,301,249,15.0,0,0,0,0,0
1705,7,3,301,249,298,250,15.0,0,0,0,0,0
1706,7,3,298,250,296,250,15.0,0,0,0,0,0
1707,7,3,296,250,295,250,15.0,0,0,0,0,0
1708,7,3,295,250,294,250,15.0,0,0,0,0,0
1709,7,3,294,250,294,250,15.0,0,0,0,0,0
1710,7,3,294,250,294,250,15.0,0,0,0,0,0
1711,7,3,294,250,295,250,15.0,0,0,0,0,0
1712,7,3,295,250,296,250,15.0,0,0,0,0,0
1713,7,3,296,250,299,251,15.0,0,0,0,0,0
1714,7,3,299,251,303,251,15.0,0,0,0,0,0
1715,7,3,303,251,307,252,15.0,0,0,0,0,0
1716,7,3,307,252,313,254,15.0,0,0,0,0,0
1717,7,3,313,254,319,258,15.0,0,0,0,0,0
1718,7,3,319,258,324,262,15.0,0,0,0,0,0
1719,7,3,324,262,332,269,15.0,0,0,0,0,0
1720,7,3,332,269,343,281,15.0,0,0,0,0,0
1721,7,3,343,281,350,290,15.0,0,0,0,0,0
1722,7,3,350,290,359,299,15.0,0,0,0,0,0
1723,7,3,359,299,379,317,15.0,0,0,0,0,0
1724,7,3,379,317,395,329,15.0,0,0,0,0,0
1725,7,3,395,329,416,341,15.0,0,0,0,0,0
1726,7,3,416,341,431,348,15.0,0,0,0,0,0
1727,7,3,431,348,445,354,15.0,0,0,0,0,0
1728,7,3,445,354,456,356,15.0,0,0,0,0,0
1729,7,3,456,356,463,357,15.0,0,0,0,0,0
1730,7,3,463,357,466,356,13.879257,0,0,0,0,0
1731,7,3,466,356,464,353,5.512758,0,0,0,0,0
1732,7,3,464,353,457,354,5.0,0,0,0,0,0
1733,7,4,111,476,114,469,6.574899,0,0,0,0,0
1734,7,4,114,469,116,464,8.223049,0,0,0,0,0
1735,7,4,116,464,117,460,8.937248,0,0,0,0,0
1736,7,4,117,460,118,459,9.299841,0,0,0,0,0
1737,7,4,118,459,118,463,10.164205,0,0,0,0,0
1738,7,4,118,463,117,473,10.872299,0,0,0,0,0
1739,7,4,117,473,116,483,11.226346,0,0,0,0,0
1740,7,4,116,483,116,500,11.435112,0,0,0,0,0
1741,7,4,116,500,117,511,11.465633,0,0,0,0,0
1742,7,4,117,511,119,520,11.468075,0,0,0,0,0
1743,7,4,119,520,122,524,11.516909,0,0,0,0,0
1744,7,4,122,524,124,525,11.555977,0,0,0,0,0
1745,7,4,124,525,128,522,11.623123,0,0,0,0,0
1746,7,4,128,522,133,510,11.642656,0,0,0,0,0
1747,7,4,133,510,137,501,11.623123,0,0,0,0,0
1748,7,4,137,501,145,487,11.610914,0,0,0,0,0
1749,7,4,145,487,151,480,11.613356,0,0,0,0,0
1750,7,4,151,480,155,479,11.57551,0,0,0,0,0
1751,7,4,155,479,157,483,11.580393,0,0,0,0,0
1752,7,4,157,483,157,492,11.570626,0,0,0,0,0
1753,7,4,157,492,158,504,11.592602,0,0,0,0,0
1754,7,4,158,504,162,514,11.631669,0,0,0,0,0
1755,7,4,162,514,166,515,12.205469,0,0,0,0,0
1756,7,4,166,515,175,509,13.311562,0,0,0,0,0
1757,7,4,175,509,184,498,13.569161,0,0,0,0,0
1758,7,4,184,498,190,487,13.741302,0,0,0,0,0
1759,7,4,190,487,199,472,13.731535,0,0,0,0,0
1760,7,4,199,472,204,466,13.110121,0,0,0,0,0
1761,7,4,204,466,208,462,9.763765,0,0,0,0,0
1762,7,4,208,462,213,466,6.81907,0,0,0,0,0
1763,7,4,213,466,213,472,5.0,0,0,0,0,0
1764,7,5,271,482,266,478,7.5027466,0,0,0,0,0
1765,7,5,266,478,260,478,8.567329,0,0,0,0,0
1766,7,5,260,478,250,481,9.006837,0,0,0,0,0
1767,7,5,250,481,239,489,9.132585,0,0,0,0,0
1768,7,5,239,489,230,499,9.723476,0,0,0,0,0
1769,7,5,230,499,229,505,10.332682,0,0,0,0,0
1770,7,5,229,505,234,509,10.690392,0,0,0,0,0
1771,7,5,234,509,244,508,11.1079235,0,0,0,0,0
1772,7,5,244,508,254,502,11.280064,0,0,0,0,0
1773,7,5,254,502,261,497,11.416799,0,0,0,0,0
1774,7,5,261,497,267,486,11.711024,0,0,0,0,0
1775,7,5,267,486,268,480,11.912465,0,0,0,0,0
1776,7,5,268,480,265,478,12.272615,0,0,0,0,0
1777,7,5,265,478,258,482,12.35075,0,0,0,0,0
1778,7,5,258,482,253,491,12.397143,0,0,0,0,0
1779,7,5,253,491,252,501,12.37883,0,0,0,0,0
1780,7,5,252,501,256,510,12.278721,0,0,0,0,0
1781,7,5,256,510,265,515,10.911366,0,0,0,0,0
1782,7,5,265,515,276,514,9.889513,0,0,0,0,0
1783,7,5,276,514,287,509,7.0449276,0,0,0,0,0
1784,7,5,287,509,297,501,5.0,0,0,0,0,0
1785,7,6,345,447,358,431,7.970333,0,0,0,0,0
1786,7,6,358,431,365,422,8.7394705,0,0,0,0,0
1787,7,6,365,422,366,420,10.232573,0,0,0,0,0
1788,7,6,366,420,363,427,12.087047,0,0,0,0,0
1789,7,6,363,427,355,444,12.989256,0,0,0,0,0
1790,7,6,355,444,345,467,13.334758,0,0,0,0,0
1791,7,6,345,467,337,489,12.959956,0,0,0,0,0
1792,7,6,337,489,332,505,9.970089,0,0,0,0,0
1793,7,6,332,505,330,513,8.08143,0,0,0,0,0
1794,7,6,330,513,328,514,5.9400563,0,0,0,0,0
1795,7,6,328,514,324,511,5.485899,0,0,0,0,0
1796,7,6,324,511,319,505,5.777683,0,0,0,0,0
1797,7,6,319,505,310,497,6.666463,0,0,0,0,0
1798,7,6,310,497,300,490,7.380662,0,0,0,0,0
1799,7,6,300,490,295,486,8.674765,0,0,0,0,0
1800,7,6,295,486,294,483,9.8553295,0,0,0,0,0
1801,7,6,294,483,302,483,10.283848,0,0,0,0,0
1802,7,6,302,483,316,484,10.911366,0,0,0,0,0
1803,7,6,316,484,336,485,10.980955,0,0,0,0,0
1804,7,6,336,485,356,484,10.791722,0,0,0,0,0
1805,7,6,356,484,375,483,9.480528,0,0,0,0,0
1806,7,6,375,483,389,482,8.556342,0,0,0,0,0
1807,7,6,389,482,395,481,7.823831,0,0,0,0,0
1808,7,6,395,481,398,479,7.6162863,0,0,0,0,0
1809,7,6,398,479,396,477,7.773776,0,0,0,0,0
1810,7,6,396,477,394,476,8.142473,0,0,0,0,0
1811,7,6,394,476,390,476,8.234037,0,0,0,0,0
1812,7,6,390,476,389,478,8.323159,0,0,0,0,0
1813,7,6,389,478,390,479,8.636919,0,0,0,0,0
1814,7,6,390,479,394,480,8.850568,0,0,0,0,0
1815,7,6,394,480,399,480,9.064217,0,0,0,0,0
1816,7,6,399,480,407,479,9.108168,0,0,0,0,0
1817,7,6,407,479,417,476,9.191185,0,0,0,0,0
1818,7,6,417,476,422,473,9.594067,0,0,0,0,0
1819,7,6,422,473,423,469,9.934685,0,0,0,0,0
1820,7,6,423,469,420,467,10.469418,0,0,0,0,0
1821,7,6,420,467,413,468,10.705042,0,0,0,0,0
1822,7,6,413,468,405,475,10.904041,0,0,0,0,0
1823,7,6,405,475,397,485,10.954096,0,0,0,0,0
1824,7,6,397,485,392,496,10.940666,0,0,0,0,0
1825,7,6,392,496,394,505,10.725797,0,0,0,0,0
1826,7,6,394,505,399,510,9.047125,0,0,0,0,0
1827,7,6,399,510,409,509,8.401294,0,0,0,0,0
1828,7,6,409,509,417,507,7.309852,0,0,0,0,0
1829,7,6,417,507,425,501,7.10597,0,0,0,0,0
1830,7,6,425,501,432,494,7.0449276,0,0,0,0,0
1831,7,6,432,494,436,488,7.280552,0,0,0,0,0
1832,7,6,436,488,439,484,7.4868755,0,0,0,0,0
1833,7,6,439,484,440,483,7.757905,0,0,0,0,0
1834,7,6,440,483,440,486,7.849469,0,0,0,0,0
1835,7,6,440,486,441,493,7.9935293,0,0,0,0,0
1836,7,6,441,493,441,501,8.004518,0,0,0,0,0
1837,7,6,441,501,441,507,8.223049,0,0,0,0,0
1838,7,6,441,507,442,509,8.99585,0,0,0,0,0
1839,7,6,442,509,444,506,9.246124,0,0,0,0,0
1840,7,6,444,506,449,499,9.938347,0,0,0,0,0
1841,7,6,449,499,458,489,10.160542,0,0,0,0,0
1842,7,6,458,489,472,479,10.612257,0,0,0,0,0
1843,7,6,472,479,489,471,10.709925,0,0,0,0,0
1844,7,6,489,471,507,467,10.669638,0,0,0,0,0
1845,7,6,507,467,520,464,9.565987,0,0,0,0,0
1846,7,6,520,464,528,465,6.3539248,0,0,0,0,0
1847,7,6,528,465,529,466,5.2185326,0,0,0,0,0
1848,8,1,167,206,168,206,6.3514833,0,0,0,0,0
1849,8,1,168,206,169,206,6.578562,0,0,0,0,0
1850,8,1,169,206,169,206,7.0034184,0,0,0,0,0
1851,8,1,169,206,170,205,7.4380417,0,0,0,0,0
1852,8,1,170,205,171,205,7.5894275,0,0,0,0,0
1853,8,1,171,205,171,205,7.9630084,0,0,0,0,0
1854,8,1,171,205,171,205,8.258454,0,0,0,0,0
1855,8,1,171,205,171,205,8.331705,0,0,0,0,0
1856,8,1,171,205,171,205,8.431816,0,0,0,0,0
1857,8,1,171,205,171,205,8.459895,0,0,0,0,0
1858,8,1,171,205,171,205,8.578318,0,0,0,0,0
1859,8,1,171,205,172,206,9.071542,0,0,0,0,0
1860,8,1,172,206,173,208,9.257112,0,0,0,0,0
1861,8,1,173,208,175,209,9.6306925,0,0,0,0,0
1862,8,1,175,209,180,210,9.845562,0,0,0,0,0
